date,state,district,pincode,demo_age_5_17,demo_age_17_
09-12-2025,Maharashtra,Mumbai Suburban,400093,3,22
10-12-2025,Maharashtra,Mumbai Suburban,400049,1,5
10-12-2025,Maharashtra,Mumbai Suburban,400055,0,19
10-12-2025,Maharashtra,Mumbai Suburban,400056,1,8
10-12-2025,Maharashtra,Mumbai Suburban,400059,1,15
10-12-2025,Maharashtra,Mumbai Suburban,400060,5,13
10-12-2025,Maharashtra,Mumbai Suburban,400065,1,9
10-12-2025,Maharashtra,Mumbai Suburban,400070,8,31
10-12-2025,Maharashtra,Mumbai Suburban,400071,2,28
10-12-2025,Maharashtra,Mumbai Suburban,400074,2,25
10-12-2025,Maharashtra,Mumbai Suburban,400076,1,5
11-12-2025,Maharashtra,Mumbai Suburban,400052,0,11
11-12-2025,Maharashtra,Mumbai Suburban,400053,1,30
11-12-2025,Maharashtra,Mumbai Suburban,400059,1,32
11-12-2025,Maharashtra,Mumbai Suburban,400061,2,12
11-12-2025,Maharashtra,Mumbai Suburban,400064,6,29
11-12-2025,Maharashtra,Mumbai Suburban,400072,9,75
11-12-2025,Maharashtra,Mumbai Suburban,400074,4,31
11-12-2025,Maharashtra,Mumbai Suburban,400080,5,42
11-12-2025,Maharashtra,Mumbai Suburban,400084,0,15
11-12-2025,Maharashtra,Mumbai Suburban,400093,3,19
11-12-2025,Maharashtra,Mumbai Suburban,400095,5,59
11-12-2025,Maharashtra,Mumbai Suburban,400102,5,40
12-12-2025,Maharashtra,Mumbai Suburban,400055,5,25
12-12-2025,Maharashtra,Mumbai Suburban,400058,7,29
12-12-2025,Maharashtra,Mumbai Suburban,400069,3,16
12-12-2025,Maharashtra,Mumbai Suburban,400071,3,25
12-12-2025,Maharashtra,Mumbai Suburban,400080,6,43
12-12-2025,Maharashtra,Mumbai Suburban,400083,3,19
12-12-2025,Maharashtra,Mumbai Suburban,400086,5,25
12-12-2025,Maharashtra,Mumbai Suburban,400099,0,19
12-12-2025,Maharashtra,Mumbai Suburban,400101,10,57
13-12-2025,Maharashtra,Mumbai Suburban,400050,0,25
13-12-2025,Maharashtra,Mumbai Suburban,400053,2,32
13-12-2025,Maharashtra,Mumbai Suburban,400057,2,10
13-12-2025,Maharashtra,Mumbai Suburban,400059,1,22
13-12-2025,Maharashtra,Mumbai Suburban,400060,2,28
13-12-2025,Maharashtra,Mumbai Suburban,400063,4,21
13-12-2025,Maharashtra,Mumbai Suburban,400065,1,24
13-12-2025,Maharashtra,Mumbai Suburban,400074,2,26
13-12-2025,Maharashtra,Mumbai Suburban,400075,3,25
13-12-2025,Maharashtra,Mumbai Suburban,400081,0,13
13-12-2025,Maharashtra,Mumbai Suburban,400084,1,12
13-12-2025,Maharashtra,Mumbai Suburban,400086,2,26
13-12-2025,Maharashtra,Mumbai Suburban,400087,0,7
15-12-2025,Maharashtra,Mumbai Suburban,400029,1,2
15-12-2025,Maharashtra,Mumbai Suburban,400051,1,18
15-12-2025,Maharashtra,Mumbai Suburban,400054,0,8
15-12-2025,Maharashtra,Mumbai Suburban,400059,1,7
15-12-2025,Maharashtra,Mumbai Suburban,400061,1,12
15-12-2025,Maharashtra,Mumbai Suburban,400070,5,35
15-12-2025,Maharashtra,Mumbai Suburban,400077,1,15
15-12-2025,Maharashtra,Mumbai Suburban,400086,3,27
15-12-2025,Maharashtra,Mumbai Suburban,400089,0,8
15-12-2025,Maharashtra,Mumbai Suburban,400091,0,6
15-12-2025,Maharashtra,Mumbai Suburban,400102,3,36
14-12-2025,Maharashtra,Mumbai Suburban,400051,5,36
14-12-2025,Maharashtra,Mumbai Suburban,400052,1,6
14-12-2025,Maharashtra,Mumbai Suburban,400054,2,23
14-12-2025,Maharashtra,Mumbai Suburban,400059,1,25
14-12-2025,Maharashtra,Mumbai Suburban,400071,4,38
14-12-2025,Maharashtra,Mumbai Suburban,400083,0,20
14-12-2025,Maharashtra,Mumbai Suburban,400092,0,40
16-12-2025,Maharashtra,Mumbai Suburban,400042,0,6
16-12-2025,Maharashtra,Mumbai Suburban,400058,4,14
16-12-2025,Maharashtra,Mumbai Suburban,400059,4,10
16-12-2025,Maharashtra,Mumbai Suburban,400063,0,10
16-12-2025,Maharashtra,Mumbai Suburban,400067,3,38
16-12-2025,Maharashtra,Mumbai Suburban,400068,4,32
16-12-2025,Maharashtra,Mumbai Suburban,400078,1,30
16-12-2025,Maharashtra,Mumbai Suburban,400080,5,25
16-12-2025,Maharashtra,Mumbai Suburban,400082,0,1
16-12-2025,Maharashtra,Mumbai Suburban,400086,4,17
16-12-2025,Maharashtra,Mumbai Suburban,400088,4,21
16-12-2025,Maharashtra,Mumbai Suburban,400091,1,5
16-12-2025,Maharashtra,Mumbai Suburban,400099,1,9
26-10-2025,Maharashtra,Mumbai Suburban,400024,0,4
26-10-2025,Maharashtra,Mumbai Suburban,400043,6,62
26-10-2025,Maharashtra,Mumbai Suburban,400057,1,10
26-10-2025,Maharashtra,Mumbai Suburban,400059,2,12
26-10-2025,Maharashtra,Mumbai Suburban,400072,4,51
26-10-2025,Maharashtra,Mumbai Suburban,400081,1,6
26-10-2025,Maharashtra,Mumbai Suburban,400082,0,1
26-10-2025,Maharashtra,Mumbai Suburban,400084,1,4
26-10-2025,Maharashtra,Mumbai Suburban,400086,5,7
21-10-2025,Maharashtra,Mumbai Suburban,400042,0,1
21-10-2025,Maharashtra,Mumbai Suburban,400050,1,4
21-10-2025,Maharashtra,Mumbai Suburban,400052,0,3
21-10-2025,Maharashtra,Mumbai Suburban,400053,0,2
21-10-2025,Maharashtra,Mumbai Suburban,400054,0,7
21-10-2025,Maharashtra,Mumbai Suburban,400057,0,4
21-10-2025,Maharashtra,Mumbai Suburban,400060,1,2
21-10-2025,Maharashtra,Mumbai Suburban,400064,0,5
21-10-2025,Maharashtra,Mumbai Suburban,400068,1,9
21-10-2025,Maharashtra,Mumbai Suburban,400069,0,1
21-10-2025,Maharashtra,Mumbai Suburban,400079,0,2
21-10-2025,Maharashtra,Mumbai Suburban,400089,0,1
21-10-2025,Maharashtra,Mumbai Suburban,400095,0,6
21-10-2025,Maharashtra,Mumbai Suburban,400099,0,2
20-10-2025,Maharashtra,Mumbai Suburban,400054,0,6
20-10-2025,Maharashtra,Mumbai Suburban,400060,0,7
20-10-2025,Maharashtra,Mumbai Suburban,400061,0,1
20-10-2025,Maharashtra,Mumbai Suburban,400068,2,13
20-10-2025,Maharashtra,Mumbai Suburban,400078,0,11
20-10-2025,Maharashtra,Mumbai Suburban,400079,0,1
20-10-2025,Maharashtra,Mumbai Suburban,400080,0,2
20-10-2025,Maharashtra,Mumbai Suburban,400093,0,2
20-10-2025,Maharashtra,Mumbai Suburban,400095,1,10
20-10-2025,Maharashtra,Mumbai Suburban,400099,0,3
18-10-2025,Maharashtra,Mumbai Suburban,400029,1,6
18-10-2025,Maharashtra,Mumbai Suburban,400043,5,53
18-10-2025,Maharashtra,Mumbai Suburban,400051,1,11
18-10-2025,Maharashtra,Mumbai Suburban,400052,1,3
18-10-2025,Maharashtra,Mumbai Suburban,400053,1,9
18-10-2025,Maharashtra,Mumbai Suburban,400057,0,9
18-10-2025,Maharashtra,Mumbai Suburban,400067,1,44
18-10-2025,Maharashtra,Mumbai Suburban,400089,2,8
18-10-2025,Maharashtra,Mumbai Suburban,400091,2,4
18-10-2025,Maharashtra,Mumbai Suburban,400094,1,4
18-10-2025,Maharashtra,Mumbai Suburban,400095,3,32
18-10-2025,Maharashtra,Mumbai Suburban,400102,4,19
19-10-2025,Maharashtra,Mumbai Suburban,400053,1,17
19-10-2025,Maharashtra,Mumbai Suburban,400056,0,4
19-10-2025,Maharashtra,Mumbai Suburban,400067,3,34
19-10-2025,Maharashtra,Mumbai Suburban,400070,3,25
19-10-2025,Maharashtra,Mumbai Suburban,400074,4,14
19-10-2025,Maharashtra,Mumbai Suburban,400082,0,1
19-10-2025,Maharashtra,Mumbai Suburban,400084,1,2
19-10-2025,Maharashtra,Mumbai Suburban,400097,6,27
19-10-2025,Maharashtra,Mumbai Suburban,400102,0,25
23-10-2025,Maharashtra,Mumbai Suburban,400029,0,3
23-10-2025,Maharashtra,Mumbai Suburban,400043,2,8
23-10-2025,Maharashtra,Mumbai Suburban,400049,0,1
23-10-2025,Maharashtra,Mumbai Suburban,400052,0,2
23-10-2025,Maharashtra,Mumbai Suburban,400054,0,1
23-10-2025,Maharashtra,Mumbai Suburban,400066,0,2
23-10-2025,Maharashtra,Mumbai Suburban,400072,3,7
23-10-2025,Maharashtra,Mumbai Suburban,400075,0,2
23-10-2025,Maharashtra,Mumbai Suburban,400086,0,1
23-10-2025,Maharashtra,Mumbai Suburban,400088,1,2
23-10-2025,Maharashtra,Mumbai Suburban,400092,0,1
22-10-2025,Maharashtra,Mumbai Suburban,400052,0,3
22-10-2025,Maharashtra,Mumbai Suburban,400053,0,1
22-10-2025,Maharashtra,Mumbai Suburban,400059,0,2
22-10-2025,Maharashtra,Mumbai Suburban,400066,2,2
22-10-2025,Maharashtra,Mumbai Suburban,400067,1,2
22-10-2025,Maharashtra,Mumbai Suburban,400077,0,1
22-10-2025,Maharashtra,Mumbai Suburban,400084,0,1
22-10-2025,Maharashtra,Mumbai Suburban,400095,0,6
22-10-2025,Maharashtra,Mumbai Suburban,400101,0,3
25-10-2025,Maharashtra,Mumbai Suburban,400054,0,9
25-10-2025,Maharashtra,Mumbai Suburban,400055,1,12
25-10-2025,Maharashtra,Mumbai Suburban,400058,4,11
25-10-2025,Maharashtra,Mumbai Suburban,400075,1,8
25-10-2025,Maharashtra,Mumbai Suburban,400077,2,4
25-10-2025,Maharashtra,Mumbai Suburban,400080,2,12
25-10-2025,Maharashtra,Mumbai Suburban,400087,1,1
25-10-2025,Maharashtra,Mumbai Suburban,400093,3,6
25-10-2025,Maharashtra,Mumbai Suburban,400094,0,3
25-10-2025,Maharashtra,Mumbai Suburban,400095,1,20
25-10-2025,Maharashtra,Mumbai Suburban,400099,0,1
25-10-2025,Maharashtra,Mumbai Suburban,400102,1,18
25-10-2025,Maharashtra,Mumbai Suburban,400104,1,25
24-10-2025,Maharashtra,Mumbai Suburban,400042,2,18
24-10-2025,Maharashtra,Mumbai Suburban,400043,18,53
24-10-2025,Maharashtra,Mumbai Suburban,400052,2,9
24-10-2025,Maharashtra,Mumbai Suburban,400053,4,25
24-10-2025,Maharashtra,Mumbai Suburban,400064,0,29
24-10-2025,Maharashtra,Mumbai Suburban,400070,4,37
24-10-2025,Maharashtra,Mumbai Suburban,400088,5,17
24-10-2025,Maharashtra,Mumbai Suburban,400099,0,11
27-10-2025,Maharashtra,Mumbai Suburban,400024,1,2
27-10-2025,Maharashtra,Mumbai Suburban,400043,10,41
27-10-2025,Maharashtra,Mumbai Suburban,400052,0,5
27-10-2025,Maharashtra,Mumbai Suburban,400057,1,7
27-10-2025,Maharashtra,Mumbai Suburban,400060,1,9
27-10-2025,Maharashtra,Mumbai Suburban,400064,1,22
27-10-2025,Maharashtra,Mumbai Suburban,400066,3,19
27-10-2025,Maharashtra,Mumbai Suburban,400067,3,37
27-10-2025,Maharashtra,Mumbai Suburban,400068,2,26
27-10-2025,Maharashtra,Mumbai Suburban,400075,1,11
27-10-2025,Maharashtra,Mumbai Suburban,400088,2,13
27-10-2025,Maharashtra,Mumbai Suburban,400104,4,31
29-10-2025,Maharashtra,Mumbai Suburban,400029,0,1
29-10-2025,Maharashtra,Mumbai Suburban,400049,0,6
29-10-2025,Maharashtra,Mumbai Suburban,400050,0,8
29-10-2025,Maharashtra,Mumbai Suburban,400051,1,16
29-10-2025,Maharashtra,Mumbai Suburban,400056,1,7
29-10-2025,Maharashtra,Mumbai Suburban,400063,0,6
29-10-2025,Maharashtra,Mumbai Suburban,400064,1,13
29-10-2025,Maharashtra,Mumbai Suburban,400067,1,27
29-10-2025,Maharashtra,Mumbai Suburban,400070,1,15
29-10-2025,Maharashtra,Mumbai Suburban,400072,2,38
29-10-2025,Maharashtra,Mumbai Suburban,400080,1,12
29-10-2025,Maharashtra,Mumbai Suburban,400081,4,7
29-10-2025,Maharashtra,Mumbai Suburban,400084,1,3
29-10-2025,Maharashtra,Mumbai Suburban,400089,2,8
29-10-2025,Maharashtra,Mumbai Suburban,400098,0,5
29-10-2025,Maharashtra,Mumbai Suburban,400102,0,15
29-10-2025,Maharashtra,Mumbai Suburban,400103,0,9
29-10-2025,Maharashtra,Mumbai Suburban,400104,1,24
28-10-2025,Maharashtra,Mumbai Suburban,400024,2,3
28-10-2025,Maharashtra,Mumbai Suburban,400054,1,14
28-10-2025,Maharashtra,Mumbai Suburban,400057,1,11
28-10-2025,Maharashtra,Mumbai Suburban,400059,1,16
28-10-2025,Maharashtra,Mumbai Suburban,400065,0,20
28-10-2025,Maharashtra,Mumbai Suburban,400066,2,16
28-10-2025,Maharashtra,Mumbai Suburban,400075,1,11
28-10-2025,Maharashtra,Mumbai Suburban,400077,1,9
28-10-2025,Maharashtra,Mumbai Suburban,400086,2,17
28-10-2025,Maharashtra,Mumbai Suburban,400089,1,7
28-10-2025,Maharashtra,Mumbai Suburban,400091,0,2
28-10-2025,Maharashtra,Mumbai Suburban,400092,2,18
28-10-2025,Maharashtra,Mumbai Suburban,400093,0,13
28-10-2025,Maharashtra,Mumbai Suburban,400101,4,22
30-10-2025,Maharashtra,Mumbai Suburban,400049,0,3
30-10-2025,Maharashtra,Mumbai Suburban,400051,4,12
30-10-2025,Maharashtra,Mumbai Suburban,400054,2,8
30-10-2025,Maharashtra,Mumbai Suburban,400055,0,6
30-10-2025,Maharashtra,Mumbai Suburban,400060,1,11
30-10-2025,Maharashtra,Mumbai Suburban,400065,3,11
30-10-2025,Maharashtra,Mumbai Suburban,400069,5,8
30-10-2025,Maharashtra,Mumbai Suburban,400070,3,25
30-10-2025,Maharashtra,Mumbai Suburban,400075,2,17
30-10-2025,Maharashtra,Mumbai Suburban,400076,1,14
30-10-2025,Maharashtra,Mumbai Suburban,400092,1,22
30-10-2025,Maharashtra,Mumbai Suburban,400094,0,4
30-10-2025,Maharashtra,Mumbai Suburban,400103,0,9
01-11-2025,Maharashtra,Mumbai Suburban,400029,1,1
01-11-2025,Maharashtra,Mumbai Suburban,400043,14,74
01-11-2025,Maharashtra,Mumbai Suburban,400058,3,29
01-11-2025,Maharashtra,Mumbai Suburban,400065,1,14
01-11-2025,Maharashtra,Mumbai Suburban,400067,7,45
01-11-2025,Maharashtra,Mumbai Suburban,400068,3,49
01-11-2025,Maharashtra,Mumbai Suburban,400072,7,68
01-11-2025,Maharashtra,Mumbai Suburban,400076,1,12
01-11-2025,Maharashtra,Mumbai Suburban,400081,1,12
01-11-2025,Maharashtra,Mumbai Suburban,400082,1,0
01-11-2025,Maharashtra,Mumbai Suburban,400094,2,6
01-11-2025,Maharashtra,Mumbai Suburban,400095,5,40
01-11-2025,Maharashtra,Mumbai Suburban,400102,2,28
01-11-2025,Maharashtra,Mumbai Suburban,400104,3,41
31-10-2025,Maharashtra,Mumbai Suburban,400042,3,11
31-10-2025,Maharashtra,Mumbai Suburban,400055,1,29
31-10-2025,Maharashtra,Mumbai Suburban,400060,5,13
31-10-2025,Maharashtra,Mumbai Suburban,400083,3,17
31-10-2025,Maharashtra,Mumbai Suburban,400086,2,32
31-10-2025,Maharashtra,Mumbai Suburban,400103,0,15
02-11-2025,Maharashtra,Mumbai Suburban,400043,9,37
02-11-2025,Maharashtra,Mumbai Suburban,400050,1,7
02-11-2025,Maharashtra,Mumbai Suburban,400052,0,6
02-11-2025,Maharashtra,Mumbai Suburban,400056,0,3
02-11-2025,Maharashtra,Mumbai Suburban,400076,1,2
02-11-2025,Maharashtra,Mumbai Suburban,400080,1,10
02-11-2025,Maharashtra,Mumbai Suburban,400089,1,4
02-11-2025,Maharashtra,Mumbai Suburban,400092,3,16
03-11-2025,Maharashtra,Mumbai Suburban,400024,1,17
03-11-2025,Maharashtra,Mumbai Suburban,400054,2,16
03-11-2025,Maharashtra,Mumbai Suburban,400057,1,18
03-11-2025,Maharashtra,Mumbai Suburban,400058,2,46
03-11-2025,Maharashtra,Mumbai Suburban,400060,4,27
03-11-2025,Maharashtra,Mumbai Suburban,400065,3,29
03-11-2025,Maharashtra,Mumbai Suburban,400070,9,49
03-11-2025,Maharashtra,Mumbai Suburban,400075,4,33
03-11-2025,Maharashtra,Mumbai Suburban,400076,2,11
03-11-2025,Maharashtra,Mumbai Suburban,400080,4,37
03-11-2025,Maharashtra,Mumbai Suburban,400088,7,39
03-11-2025,Maharashtra,Mumbai Suburban,400092,2,43
03-11-2025,Maharashtra,Mumbai Suburban,400097,4,84
03-11-2025,Maharashtra,Mumbai Suburban,400099,0,20
05-11-2025,Maharashtra,Mumbai Suburban,400054,1,22
05-11-2025,Maharashtra,Mumbai Suburban,400057,0,18
05-11-2025,Maharashtra,Mumbai Suburban,400061,2,16
05-11-2025,Maharashtra,Mumbai Suburban,400065,1,34
05-11-2025,Maharashtra,Mumbai Suburban,400082,1,3
05-11-2025,Maharashtra,Mumbai Suburban,400097,10,90
05-11-2025,Maharashtra,Mumbai Suburban,400102,3,41
05-11-2025,Maharashtra,Mumbai Suburban,400103,1,16
04-11-2025,Maharashtra,Mumbai Suburban,400059,1,16
04-11-2025,Maharashtra,Mumbai Suburban,400061,0,8
04-11-2025,Maharashtra,Mumbai Suburban,400063,1,6
04-11-2025,Maharashtra,Mumbai Suburban,400065,2,11
04-11-2025,Maharashtra,Mumbai Suburban,400067,2,22
04-11-2025,Maharashtra,Mumbai Suburban,400069,2,8
04-11-2025,Maharashtra,Mumbai Suburban,400082,0,1
04-11-2025,Maharashtra,Mumbai Suburban,400094,0,12
04-11-2025,Maharashtra,Mumbai Suburban,400095,3,19
06-11-2025,Maharashtra,Mumbai Suburban,400049,0,11
06-11-2025,Maharashtra,Mumbai Suburban,400051,5,31
06-11-2025,Maharashtra,Mumbai Suburban,400058,4,41
06-11-2025,Maharashtra,Mumbai Suburban,400061,0,15
06-11-2025,Maharashtra,Mumbai Suburban,400068,15,54
06-11-2025,Maharashtra,Mumbai Suburban,400071,2,39
06-11-2025,Maharashtra,Mumbai Suburban,400080,6,42
06-11-2025,Maharashtra,Mumbai Suburban,400086,7,32
06-11-2025,Maharashtra,Mumbai Suburban,400098,5,7
08-11-2025,Maharashtra,Mumbai Suburban,400050,1,9
08-11-2025,Maharashtra,Mumbai Suburban,400055,0,23
08-11-2025,Maharashtra,Mumbai Suburban,400056,2,6
08-11-2025,Maharashtra,Mumbai Suburban,400059,2,18
08-11-2025,Maharashtra,Mumbai Suburban,400061,0,8
08-11-2025,Maharashtra,Mumbai Suburban,400066,0,29
08-11-2025,Maharashtra,Mumbai Suburban,400074,3,21
08-11-2025,Maharashtra,Mumbai Suburban,400088,5,25
08-11-2025,Maharashtra,Mumbai Suburban,400095,3,39
08-11-2025,Maharashtra,Mumbai Suburban,400102,4,25
07-11-2025,Maharashtra,Mumbai Suburban,400024,0,10
07-11-2025,Maharashtra,Mumbai Suburban,400059,2,21
07-11-2025,Maharashtra,Mumbai Suburban,400066,5,37
07-11-2025,Maharashtra,Mumbai Suburban,400070,7,54
07-11-2025,Maharashtra,Mumbai Suburban,400093,2,21
07-11-2025,Maharashtra,Mumbai Suburban,400098,1,4
07-11-2025,Maharashtra,Mumbai Suburban,400101,15,45
09-11-2025,Maharashtra,Mumbai Suburban,400050,0,8
09-11-2025,Maharashtra,Mumbai Suburban,400054,0,6
09-11-2025,Maharashtra,Mumbai Suburban,400065,2,7
09-11-2025,Maharashtra,Mumbai Suburban,400067,6,28
09-11-2025,Maharashtra,Mumbai Suburban,400071,0,9
09-11-2025,Maharashtra,Mumbai Suburban,400076,1,8
09-11-2025,Maharashtra,Mumbai Suburban,400077,1,11
09-11-2025,Maharashtra,Mumbai Suburban,400078,2,22
09-11-2025,Maharashtra,Mumbai Suburban,400079,0,6
09-11-2025,Maharashtra,Mumbai Suburban,400094,0,2
09-11-2025,Maharashtra,Mumbai Suburban,400101,8,22
10-11-2025,Maharashtra,Mumbai Suburban,400024,0,8
10-11-2025,Maharashtra,Mumbai Suburban,400049,2,7
10-11-2025,Maharashtra,Mumbai Suburban,400054,0,18
10-11-2025,Maharashtra,Mumbai Suburban,400056,0,8
10-11-2025,Maharashtra,Mumbai Suburban,400059,2,20
10-11-2025,Maharashtra,Mumbai Suburban,400065,1,14
10-11-2025,Maharashtra,Mumbai Suburban,400067,6,49
10-11-2025,Maharashtra,Mumbai Suburban,400070,5,26
10-11-2025,Maharashtra,Mumbai Suburban,400072,5,44
10-11-2025,Maharashtra,Mumbai Suburban,400078,1,32
10-11-2025,Maharashtra,Mumbai Suburban,400081,0,6
10-11-2025,Maharashtra,Mumbai Suburban,400089,0,9
11-11-2025,Maharashtra,Mumbai Suburban,400052,0,6
11-11-2025,Maharashtra,Mumbai Suburban,400057,1,9
11-11-2025,Maharashtra,Mumbai Suburban,400060,0,17
11-11-2025,Maharashtra,Mumbai Suburban,400063,4,15
11-11-2025,Maharashtra,Mumbai Suburban,400064,1,22
11-11-2025,Maharashtra,Mumbai Suburban,400066,1,30
11-11-2025,Maharashtra,Mumbai Suburban,400079,0,2
11-11-2025,Maharashtra,Mumbai Suburban,400083,2,12
11-11-2025,Maharashtra,Mumbai Suburban,400084,1,6
11-11-2025,Maharashtra,Mumbai Suburban,400093,1,17
19-12-2025,Maharashtra,Mumbai Suburban,400049,1,9
19-12-2025,Maharashtra,Mumbai Suburban,400054,0,18
19-12-2025,Maharashtra,Mumbai Suburban,400057,1,14
19-12-2025,Maharashtra,Mumbai Suburban,400058,1,29
19-12-2025,Maharashtra,Mumbai Suburban,400060,2,25
19-12-2025,Maharashtra,Mumbai Suburban,400065,2,23
19-12-2025,Maharashtra,Mumbai Suburban,400068,1,42
19-12-2025,Maharashtra,Mumbai Suburban,400078,1,39
19-12-2025,Maharashtra,Mumbai Suburban,400083,1,18
19-12-2025,Maharashtra,Mumbai Suburban,400087,0,2
19-12-2025,Maharashtra,Mumbai Suburban,400101,6,49
19-12-2025,Maharashtra,Mumbai Suburban,400102,1,31
18-12-2025,Maharashtra,Mumbai Suburban,400052,0,1
18-12-2025,Maharashtra,Mumbai Suburban,400054,0,2
18-12-2025,Maharashtra,Mumbai Suburban,400093,0,1
18-12-2025,Maharashtra,Mumbai Suburban,400101,1,1
20-12-2025,Maharashtra,Mumbai Suburban,400024,1,4
20-12-2025,Maharashtra,Mumbai Suburban,400043,10,81
20-12-2025,Maharashtra,Mumbai Suburban,400050,2,14
20-12-2025,Maharashtra,Mumbai Suburban,400066,4,29
20-12-2025,Maharashtra,Mumbai Suburban,400071,2,21
20-12-2025,Maharashtra,Mumbai Suburban,400074,0,14
20-12-2025,Maharashtra,Mumbai Suburban,400079,0,7
20-12-2025,Maharashtra,Mumbai Suburban,400088,4,22
20-12-2025,Maharashtra,Mumbai Suburban,400097,7,50
20-12-2025,Maharashtra,Mumbai Suburban,400101,4,46
25-11-2025,Maharashtra,Mumbai Suburban,400051,2,23
25-11-2025,Maharashtra,Mumbai Suburban,400057,0,8
25-11-2025,Maharashtra,Mumbai Suburban,400060,0,13
25-11-2025,Maharashtra,Mumbai Suburban,400068,3,25
25-11-2025,Maharashtra,Mumbai Suburban,400070,5,19
25-11-2025,Maharashtra,Mumbai Suburban,400072,5,20
25-11-2025,Maharashtra,Mumbai Suburban,400081,0,6
25-11-2025,Maharashtra,Mumbai Suburban,400091,0,13
25-11-2025,Maharashtra,Mumbai Suburban,400099,3,4
27-11-2025,Maharashtra,Mumbai Suburban,400042,0,11
27-11-2025,Maharashtra,Mumbai Suburban,400051,2,23
27-11-2025,Maharashtra,Mumbai Suburban,400057,0,5
27-11-2025,Maharashtra,Mumbai Suburban,400059,1,13
27-11-2025,Maharashtra,Mumbai Suburban,400061,1,18
27-11-2025,Maharashtra,Mumbai Suburban,400068,5,52
27-11-2025,Maharashtra,Mumbai Suburban,400070,7,35
27-11-2025,Maharashtra,Mumbai Suburban,400082,1,3
27-11-2025,Maharashtra,Mumbai Suburban,400083,2,10
27-11-2025,Maharashtra,Mumbai Suburban,400094,1,7
27-11-2025,Maharashtra,Mumbai Suburban,400095,3,53
27-11-2025,Maharashtra,Mumbai Suburban,400103,1,14
27-11-2025,Maharashtra,Mumbai Suburban,400104,4,46
26-11-2025,Maharashtra,Mumbai Suburban,400024,0,5
26-11-2025,Maharashtra,Mumbai Suburban,400029,0,4
26-11-2025,Maharashtra,Mumbai Suburban,400049,0,1
26-11-2025,Maharashtra,Mumbai Suburban,400051,0,12
26-11-2025,Maharashtra,Mumbai Suburban,400053,1,15
26-11-2025,Maharashtra,Mumbai Suburban,400055,0,15
26-11-2025,Maharashtra,Mumbai Suburban,400063,2,8
26-11-2025,Maharashtra,Mumbai Suburban,400065,2,14
26-11-2025,Maharashtra,Mumbai Suburban,400067,2,31
26-11-2025,Maharashtra,Mumbai Suburban,400069,0,7
26-11-2025,Maharashtra,Mumbai Suburban,400070,6,15
26-11-2025,Maharashtra,Mumbai Suburban,400089,0,9
26-11-2025,Maharashtra,Mumbai Suburban,400094,1,7
26-11-2025,Maharashtra,Mumbai Suburban,400095,4,36
26-11-2025,Maharashtra,Mumbai Suburban,400096,0,1
28-11-2025,Maharashtra,Mumbai Suburban,400043,9,80
28-11-2025,Maharashtra,Mumbai Suburban,400054,0,13
28-11-2025,Maharashtra,Mumbai Suburban,400058,1,17
28-11-2025,Maharashtra,Mumbai Suburban,400067,4,52
28-11-2025,Maharashtra,Mumbai Suburban,400069,0,8
28-11-2025,Maharashtra,Mumbai Suburban,400076,2,12
28-11-2025,Maharashtra,Mumbai Suburban,400079,2,9
28-11-2025,Maharashtra,Mumbai Suburban,400083,2,18
28-11-2025,Maharashtra,Mumbai Suburban,400086,3,29
28-11-2025,Maharashtra,Mumbai Suburban,400088,1,25
28-11-2025,Maharashtra,Mumbai Suburban,400089,4,14
28-11-2025,Maharashtra,Mumbai Suburban,400091,0,10
28-11-2025,Maharashtra,Mumbai Suburban,400093,1,13
28-11-2025,Maharashtra,Mumbai Suburban,400094,0,4
29-11-2025,Maharashtra,Mumbai Suburban,400050,0,16
29-11-2025,Maharashtra,Mumbai Suburban,400058,4,21
29-11-2025,Maharashtra,Mumbai Suburban,400067,7,54
29-11-2025,Maharashtra,Mumbai Suburban,400068,5,38
29-11-2025,Maharashtra,Mumbai Suburban,400075,3,30
29-11-2025,Maharashtra,Mumbai Suburban,400076,1,10
29-11-2025,Maharashtra,Mumbai Suburban,400083,0,14
29-11-2025,Maharashtra,Mumbai Suburban,400086,3,26
22-12-2025,Maharashtra,Mumbai Suburban,400024,1,6
22-12-2025,Maharashtra,Mumbai Suburban,400050,3,10
22-12-2025,Maharashtra,Mumbai Suburban,400051,2,24
22-12-2025,Maharashtra,Mumbai Suburban,400052,0,5
22-12-2025,Maharashtra,Mumbai Suburban,400056,1,4
22-12-2025,Maharashtra,Mumbai Suburban,400060,1,16
22-12-2025,Maharashtra,Mumbai Suburban,400084,2,4
