date,state,district,pincode,bio_age_5_17,bio_age_17_
03-08-2025,Maharashtra,Mumbai Suburban,400067,0,20
03-08-2025,Maharashtra,Mumbai Suburban,400088,0,7
03-08-2025,Maharashtra,Mumbai Suburban,400089,0,3
03-08-2025,Maharashtra,Mumbai Suburban,400092,0,3
03-08-2025,Maharashtra,Mumbai Suburban,400094,0,1
03-08-2025,Maharashtra,Mumbai Suburban,400095,0,23
21-09-2025,Maharashtra,Mumbai Suburban,400067,0,1
21-09-2025,Maharashtra,Mumbai Suburban,400068,2,1
21-09-2025,Maharashtra,Mumbai Suburban,400095,2,3
21-09-2025,Maharashtra,Mumbai Suburban,400101,5,4
15-09-2025,Maharashtra,Mumbai Suburban,400042,12,6
15-09-2025,Maharashtra,Mumbai Suburban,400049,0,2
15-09-2025,Maharashtra,Mumbai Suburban,400058,5,5
15-09-2025,Maharashtra,Mumbai Suburban,400063,5,3
15-09-2025,Maharashtra,Mumbai Suburban,400066,12,9
15-09-2025,Maharashtra,Mumbai Suburban,400071,19,10
15-09-2025,Maharashtra,Mumbai Suburban,400072,27,7
15-09-2025,Maharashtra,Mumbai Suburban,400077,15,2
15-09-2025,Maharashtra,Mumbai Suburban,400084,16,3
15-09-2025,Maharashtra,Mumbai Suburban,400088,32,7
15-09-2025,Maharashtra,Mumbai Suburban,400092,9,5
15-09-2025,Maharashtra,Mumbai Suburban,400094,4,0
15-09-2025,Maharashtra,Mumbai Suburban,400095,11,16
15-09-2025,Maharashtra,Mumbai Suburban,400104,37,17
10-09-2025,Maharashtra,Mumbai Suburban,400055,12,14
10-09-2025,Maharashtra,Mumbai Suburban,400060,25,14
10-09-2025,Maharashtra,Mumbai Suburban,400066,10,12
10-09-2025,Maharashtra,Mumbai Suburban,400071,13,8
10-09-2025,Maharashtra,Mumbai Suburban,400076,4,2
10-09-2025,Maharashtra,Mumbai Suburban,400080,15,5
10-09-2025,Maharashtra,Mumbai Suburban,400081,2,3
10-09-2025,Maharashtra,Mumbai Suburban,400083,7,14
10-09-2025,Maharashtra,Mumbai Suburban,400087,2,0
10-09-2025,Maharashtra,Mumbai Suburban,400089,1,2
10-09-2025,Maharashtra,Mumbai Suburban,400091,2,4
02-09-2025,Maharashtra,Mumbai Suburban,400024,2,6
02-09-2025,Maharashtra,Mumbai Suburban,400049,3,1
02-09-2025,Maharashtra,Mumbai Suburban,400051,8,2
02-09-2025,Maharashtra,Mumbai Suburban,400053,5,8
02-09-2025,Maharashtra,Mumbai Suburban,400063,3,2
02-09-2025,Maharashtra,Mumbai Suburban,400068,7,8
02-09-2025,Maharashtra,Mumbai Suburban,400102,3,9
02-09-2025,Maharashtra,Mumbai Suburban,400103,1,2
22-09-2025,Maharashtra,Mumbai Suburban,400070,43,27
22-09-2025,Maharashtra,Mumbai Suburban,400088,21,16
12-09-2025,Maharashtra,Mumbai Suburban,400029,4,4
12-09-2025,Maharashtra,Mumbai Suburban,400042,4,7
12-09-2025,Maharashtra,Mumbai Suburban,400052,3,5
12-09-2025,Maharashtra,Mumbai Suburban,400055,10,9
12-09-2025,Maharashtra,Mumbai Suburban,400056,2,0
12-09-2025,Maharashtra,Mumbai Suburban,400057,3,1
12-09-2025,Maharashtra,Mumbai Suburban,400058,2,4
12-09-2025,Maharashtra,Mumbai Suburban,400059,5,3
12-09-2025,Maharashtra,Mumbai Suburban,400064,21,6
12-09-2025,Maharashtra,Mumbai Suburban,400068,32,20
12-09-2025,Maharashtra,Mumbai Suburban,400076,1,2
12-09-2025,Maharashtra,Mumbai Suburban,400078,47,11
12-09-2025,Maharashtra,Mumbai Suburban,400079,9,7
12-09-2025,Maharashtra,Mumbai Suburban,400082,5,4
12-09-2025,Maharashtra,Mumbai Suburban,400089,11,3
12-09-2025,Maharashtra,Mumbai Suburban,400094,0,2
12-09-2025,Maharashtra,Mumbai Suburban,400104,26,12
11-09-2025,Maharashtra,Mumbai Suburban,400024,9,6
11-09-2025,Maharashtra,Mumbai Suburban,400049,0,2
11-09-2025,Maharashtra,Mumbai Suburban,400053,4,5
11-09-2025,Maharashtra,Mumbai Suburban,400058,3,4
11-09-2025,Maharashtra,Mumbai Suburban,400063,7,5
11-09-2025,Maharashtra,Mumbai Suburban,400067,196,33
11-09-2025,Maharashtra,Mumbai Suburban,400071,9,7
11-09-2025,Maharashtra,Mumbai Suburban,400074,12,4
11-09-2025,Maharashtra,Mumbai Suburban,400076,1,4
11-09-2025,Maharashtra,Mumbai Suburban,400078,36,13
11-09-2025,Maharashtra,Mumbai Suburban,400089,7,11
11-09-2025,Maharashtra,Mumbai Suburban,400091,4,4
11-09-2025,Maharashtra,Mumbai Suburban,400097,23,21
11-09-2025,Maharashtra,Mumbai Suburban,400101,98,27
11-09-2025,Maharashtra,Mumbai Suburban,400102,9,6
11-09-2025,Maharashtra,Mumbai Suburban,400103,1,8
12-08-2025,Maharashtra,Mumbai Suburban,400043,31,26
12-08-2025,Maharashtra,Mumbai Suburban,400064,13,10
12-08-2025,Maharashtra,Mumbai Suburban,400078,15,7
12-08-2025,Maharashtra,Mumbai Suburban,400087,1,1
30-08-2025,Maharashtra,Mumbai Suburban,400024,2,1
30-08-2025,Maharashtra,Mumbai Suburban,400050,5,3
30-08-2025,Maharashtra,Mumbai Suburban,400053,6,5
30-08-2025,Maharashtra,Mumbai Suburban,400054,8,2
30-08-2025,Maharashtra,Mumbai Suburban,400055,5,2
30-08-2025,Maharashtra,Mumbai Suburban,400056,3,0
30-08-2025,Maharashtra,Mumbai Suburban,400059,22,5
30-08-2025,Maharashtra,Mumbai Suburban,400061,3,2
30-08-2025,Maharashtra,Mumbai Suburban,400076,9,3
30-08-2025,Maharashtra,Mumbai Suburban,400088,16,9
30-08-2025,Maharashtra,Mumbai Suburban,400089,5,6
30-08-2025,Maharashtra,Mumbai Suburban,400094,5,5
30-08-2025,Maharashtra,Mumbai Suburban,400095,26,13
30-08-2025,Maharashtra,Mumbai Suburban,400099,3,2
30-08-2025,Maharashtra,Mumbai Suburban,400102,16,15
30-08-2025,Maharashtra,Mumbai Suburban,400103,3,1
28-08-2025,Maharashtra,Mumbai Suburban,400024,7,4
28-08-2025,Maharashtra,Mumbai Suburban,400029,4,11
28-08-2025,Maharashtra,Mumbai Suburban,400054,13,2
28-08-2025,Maharashtra,Mumbai Suburban,400055,11,10
28-08-2025,Maharashtra,Mumbai Suburban,400064,12,6
28-08-2025,Maharashtra,Mumbai Suburban,400069,1,2
28-08-2025,Maharashtra,Mumbai Suburban,400071,2,6
28-08-2025,Maharashtra,Mumbai Suburban,400080,8,11
28-08-2025,Maharashtra,Mumbai Suburban,400086,11,5
28-08-2025,Maharashtra,Mumbai Suburban,400089,3,7
28-08-2025,Maharashtra,Mumbai Suburban,400094,3,1
28-08-2025,Maharashtra,Mumbai Suburban,400099,3,2
28-08-2025,Maharashtra,Mumbai Suburban,400101,23,9
14-08-2025,Maharashtra,Mumbai Suburban,400029,1,0
14-08-2025,Maharashtra,Mumbai Suburban,400043,18,32
14-08-2025,Maharashtra,Mumbai Suburban,400056,3,0
14-08-2025,Maharashtra,Mumbai Suburban,400061,6,4
14-08-2025,Maharashtra,Mumbai Suburban,400065,2,2
14-08-2025,Maharashtra,Mumbai Suburban,400066,10,7
14-08-2025,Maharashtra,Mumbai Suburban,400071,7,7
14-08-2025,Maharashtra,Mumbai Suburban,400077,5,2
14-08-2025,Maharashtra,Mumbai Suburban,400098,1,3
15-08-2025,Maharashtra,Mumbai Suburban,400055,1,0
15-08-2025,Maharashtra,Mumbai Suburban,400086,1,0
15-08-2025,Maharashtra,Mumbai Suburban,400095,3,5
15-08-2025,Maharashtra,Mumbai Suburban,400104,5,1
17-08-2025,Maharashtra,Mumbai Suburban,400072,16,6
17-08-2025,Maharashtra,Mumbai Suburban,400084,0,1
17-08-2025,Maharashtra,Mumbai Suburban,400086,3,3
17-08-2025,Maharashtra,Mumbai Suburban,400092,1,0
17-08-2025,Maharashtra,Mumbai Suburban,400097,5,8
17-08-2025,Maharashtra,Mumbai Suburban,400101,4,4
18-08-2025,Maharashtra,Mumbai Suburban,400051,3,8
18-08-2025,Maharashtra,Mumbai Suburban,400056,0,1
18-08-2025,Maharashtra,Mumbai Suburban,400059,2,9
18-08-2025,Maharashtra,Mumbai Suburban,400065,1,1
18-08-2025,Maharashtra,Mumbai Suburban,400066,4,4
18-08-2025,Maharashtra,Mumbai Suburban,400068,9,7
18-08-2025,Maharashtra,Mumbai Suburban,400077,0,2
18-08-2025,Maharashtra,Mumbai Suburban,400081,0,1
18-08-2025,Maharashtra,Mumbai Suburban,400092,4,6
18-08-2025,Maharashtra,Mumbai Suburban,400102,0,3
18-08-2025,Maharashtra,Mumbai Suburban,400103,1,4
18-08-2025,Maharashtra,Mumbai Suburban,400104,2,6
24-08-2025,Maharashtra,Mumbai Suburban,400053,2,1
24-08-2025,Maharashtra,Mumbai Suburban,400064,0,1
24-08-2025,Maharashtra,Mumbai Suburban,400067,3,3
24-08-2025,Maharashtra,Mumbai Suburban,400076,1,0
24-08-2025,Maharashtra,Mumbai Suburban,400083,1,1
27-08-2025,Maharashtra,Mumbai Suburban,400055,0,1
27-08-2025,Maharashtra,Mumbai Suburban,400065,1,0
27-08-2025,Maharashtra,Mumbai Suburban,400076,1,0
27-08-2025,Maharashtra,Mumbai Suburban,400097,4,1
27-08-2025,Maharashtra,Mumbai Suburban,400104,1,4
19-08-2025,Maharashtra,Mumbai Suburban,400043,14,11
19-08-2025,Maharashtra,Mumbai Suburban,400051,2,0
19-08-2025,Maharashtra,Mumbai Suburban,400053,0,1
19-08-2025,Maharashtra,Mumbai Suburban,400055,1,2
19-08-2025,Maharashtra,Mumbai Suburban,400063,2,0
19-08-2025,Maharashtra,Mumbai Suburban,400065,0,2
19-08-2025,Maharashtra,Mumbai Suburban,400066,2,2
19-08-2025,Maharashtra,Mumbai Suburban,400068,3,2
19-08-2025,Maharashtra,Mumbai Suburban,400072,2,3
19-08-2025,Maharashtra,Mumbai Suburban,400077,2,0
19-08-2025,Maharashtra,Mumbai Suburban,400083,0,1
20-08-2025,Maharashtra,Mumbai Suburban,400054,1,1
20-08-2025,Maharashtra,Mumbai Suburban,400061,1,2
20-08-2025,Maharashtra,Mumbai Suburban,400067,10,20
20-08-2025,Maharashtra,Mumbai Suburban,400077,1,4
20-08-2025,Maharashtra,Mumbai Suburban,400084,4,2
20-08-2025,Maharashtra,Mumbai Suburban,400089,2,7
20-08-2025,Maharashtra,Mumbai Suburban,400103,0,2
16-08-2025,Maharashtra,Mumbai Suburban,400024,4,2
16-08-2025,Maharashtra,Mumbai Suburban,400049,1,0
16-08-2025,Maharashtra,Mumbai Suburban,400056,3,2
16-08-2025,Maharashtra,Mumbai Suburban,400063,4,0
16-08-2025,Maharashtra,Mumbai Suburban,400075,2,2
16-08-2025,Maharashtra,Mumbai Suburban,400079,1,1
16-08-2025,Maharashtra,Mumbai Suburban,400103,1,1
10-08-2025,Maharashtra,Mumbai Suburban,400059,8,1
10-08-2025,Maharashtra,Mumbai Suburban,400063,1,2
10-08-2025,Maharashtra,Mumbai Suburban,400067,5,10
10-08-2025,Maharashtra,Mumbai Suburban,400080,2,1
10-08-2025,Maharashtra,Mumbai Suburban,400081,4,2
10-08-2025,Maharashtra,Mumbai Suburban,400103,0,1
09-08-2025,Maharashtra,Mumbai Suburban,400061,1,3
09-08-2025,Maharashtra,Mumbai Suburban,400063,0,1
09-08-2025,Maharashtra,Mumbai Suburban,400066,1,0
09-08-2025,Maharashtra,Mumbai Suburban,400076,0,1
09-08-2025,Maharashtra,Mumbai Suburban,400082,2,0
09-08-2025,Maharashtra,Mumbai Suburban,400098,1,0
09-08-2025,Maharashtra,Mumbai Suburban,400104,6,5
11-08-2025,Maharashtra,Mumbai Suburban,400049,4,4
11-08-2025,Maharashtra,Mumbai Suburban,400052,3,3
11-08-2025,Maharashtra,Mumbai Suburban,400053,4,4
11-08-2025,Maharashtra,Mumbai Suburban,400054,1,5
11-08-2025,Maharashtra,Mumbai Suburban,400055,5,9
11-08-2025,Maharashtra,Mumbai Suburban,400056,5,1
11-08-2025,Maharashtra,Mumbai Suburban,400067,13,18
11-08-2025,Maharashtra,Mumbai Suburban,400072,8,13
11-08-2025,Maharashtra,Mumbai Suburban,400075,7,3
11-08-2025,Maharashtra,Mumbai Suburban,400087,4,2
11-08-2025,Maharashtra,Mumbai Suburban,400088,23,10
11-08-2025,Maharashtra,Mumbai Suburban,400092,7,5
11-08-2025,Maharashtra,Mumbai Suburban,400095,11,17
11-08-2025,Maharashtra,Mumbai Suburban,400098,1,0
11-08-2025,Maharashtra,Mumbai Suburban,400101,5,13
11-08-2025,Maharashtra,Mumbai Suburban,400102,9,10
11-08-2025,Maharashtra,Mumbai Suburban,400103,3,7
04-08-2025,Maharashtra,Mumbai Suburban,400029,1,0
04-08-2025,Maharashtra,Mumbai Suburban,400042,3,2
04-08-2025,Maharashtra,Mumbai Suburban,400043,45,43
04-08-2025,Maharashtra,Mumbai Suburban,400054,6,2
04-08-2025,Maharashtra,Mumbai Suburban,400055,2,5
04-08-2025,Maharashtra,Mumbai Suburban,400056,4,1
04-08-2025,Maharashtra,Mumbai Suburban,400059,2,8
04-08-2025,Maharashtra,Mumbai Suburban,400063,4,1
04-08-2025,Maharashtra,Mumbai Suburban,400070,22,20
04-08-2025,Maharashtra,Mumbai Suburban,400074,5,6
04-08-2025,Maharashtra,Mumbai Suburban,400076,1,1
04-08-2025,Maharashtra,Mumbai Suburban,400089,10,6
04-08-2025,Maharashtra,Mumbai Suburban,400094,0,1
13-08-2025,Maharashtra,Mumbai Suburban,400052,2,2
13-08-2025,Maharashtra,Mumbai Suburban,400059,7,7
13-08-2025,Maharashtra,Mumbai Suburban,400065,2,3
13-08-2025,Maharashtra,Mumbai Suburban,400067,12,21
13-08-2025,Maharashtra,Mumbai Suburban,400070,19,29
13-08-2025,Maharashtra,Mumbai Suburban,400078,15,13
13-08-2025,Maharashtra,Mumbai Suburban,400084,3,0
13-08-2025,Maharashtra,Mumbai Suburban,400088,15,9
13-08-2025,Maharashtra,Mumbai Suburban,400098,1,1
08-08-2025,Maharashtra,Mumbai Suburban,400043,24,13
08-08-2025,Maharashtra,Mumbai Suburban,400050,10,3
08-08-2025,Maharashtra,Mumbai Suburban,400053,5,2
08-08-2025,Maharashtra,Mumbai Suburban,400056,3,3
08-08-2025,Maharashtra,Mumbai Suburban,400061,7,6
08-08-2025,Maharashtra,Mumbai Suburban,400082,1,1
08-08-2025,Maharashtra,Mumbai Suburban,400084,6,1
08-08-2025,Maharashtra,Mumbai Suburban,400091,3,1
01-08-2025,Maharashtra,Mumbai Suburban,400050,15,6
01-08-2025,Maharashtra,Mumbai Suburban,400051,12,16
01-08-2025,Maharashtra,Mumbai Suburban,400052,1,0
01-08-2025,Maharashtra,Mumbai Suburban,400056,0,1
01-08-2025,Maharashtra,Mumbai Suburban,400060,10,12
01-08-2025,Maharashtra,Mumbai Suburban,400067,13,29
01-08-2025,Maharashtra,Mumbai Suburban,400074,8,7
01-08-2025,Maharashtra,Mumbai Suburban,400077,4,4
01-08-2025,Maharashtra,Mumbai Suburban,400078,14,12
01-08-2025,Maharashtra,Mumbai Suburban,400086,11,15
01-08-2025,Maharashtra,Mumbai Suburban,400089,2,1
31-07-2025,Maharashtra,Mumbai Suburban,400050,9,12
31-07-2025,Maharashtra,Mumbai Suburban,400052,0,2
31-07-2025,Maharashtra,Mumbai Suburban,400061,14,4
31-07-2025,Maharashtra,Mumbai Suburban,400071,9,10
31-07-2025,Maharashtra,Mumbai Suburban,400076,6,6
23-07-2025,Maharashtra,Mumbai Suburban,400056,1,1
23-07-2025,Maharashtra,Mumbai Suburban,400057,4,1
23-07-2025,Maharashtra,Mumbai Suburban,400060,4,9
23-07-2025,Maharashtra,Mumbai Suburban,400063,5,5
23-07-2025,Maharashtra,Mumbai Suburban,400068,15,12
23-07-2025,Maharashtra,Mumbai Suburban,400071,4,10
23-07-2025,Maharashtra,Mumbai Suburban,400078,4,11
23-07-2025,Maharashtra,Mumbai Suburban,400080,7,8
23-07-2025,Maharashtra,Mumbai Suburban,400083,3,14
23-07-2025,Maharashtra,Mumbai Suburban,400088,3,3
23-07-2025,Maharashtra,Mumbai Suburban,400092,7,7
22-07-2025,Maharashtra,Mumbai Suburban,400055,4,8
22-07-2025,Maharashtra,Mumbai Suburban,400056,3,1
22-07-2025,Maharashtra,Mumbai Suburban,400061,4,6
22-07-2025,Maharashtra,Mumbai Suburban,400082,0,3
22-07-2025,Maharashtra,Mumbai Suburban,400092,6,5
30-07-2025,Maharashtra,Mumbai Suburban,400042,7,4
30-07-2025,Maharashtra,Mumbai Suburban,400057,2,2
30-07-2025,Maharashtra,Mumbai Suburban,400064,8,12
30-07-2025,Maharashtra,Mumbai Suburban,400070,29,22
30-07-2025,Maharashtra,Mumbai Suburban,400077,0,6
30-07-2025,Maharashtra,Mumbai Suburban,400080,6,18
30-07-2025,Maharashtra,Mumbai Suburban,400095,14,13
26-07-2025,Maharashtra,Mumbai Suburban,400029,1,1
26-07-2025,Maharashtra,Mumbai Suburban,400042,11,7
26-07-2025,Maharashtra,Mumbai Suburban,400050,7,7
26-07-2025,Maharashtra,Mumbai Suburban,400052,4,1
26-07-2025,Maharashtra,Mumbai Suburban,400058,2,4
26-07-2025,Maharashtra,Mumbai Suburban,400068,18,23
26-07-2025,Maharashtra,Mumbai Suburban,400069,4,1
26-07-2025,Maharashtra,Mumbai Suburban,400070,27,17
26-07-2025,Maharashtra,Mumbai Suburban,400074,14,3
26-07-2025,Maharashtra,Mumbai Suburban,400081,1,2
26-07-2025,Maharashtra,Mumbai Suburban,400084,3,3
26-07-2025,Maharashtra,Mumbai Suburban,400091,2,0
26-07-2025,Maharashtra,Mumbai Suburban,400093,3,5
26-07-2025,Maharashtra,Mumbai Suburban,400098,0,1
26-07-2025,Maharashtra,Mumbai Suburban,400099,5,1
26-07-2025,Maharashtra,Mumbai Suburban,400103,8,3
26-07-2025,Maharashtra,Mumbai Suburban,400104,24,10
25-07-2025,Maharashtra,Mumbai Suburban,400052,0,2
25-07-2025,Maharashtra,Mumbai Suburban,400065,9,6
25-07-2025,Maharashtra,Mumbai Suburban,400066,5,13
25-07-2025,Maharashtra,Mumbai Suburban,400067,13,17
25-07-2025,Maharashtra,Mumbai Suburban,400068,5,7
25-07-2025,Maharashtra,Mumbai Suburban,400076,1,1
25-07-2025,Maharashtra,Mumbai Suburban,400078,12,14
25-07-2025,Maharashtra,Mumbai Suburban,400080,9,8
25-07-2025,Maharashtra,Mumbai Suburban,400092,1,5
25-07-2025,Maharashtra,Mumbai Suburban,400102,5,2
29-07-2025,Maharashtra,Mumbai Suburban,400049,1,2
29-07-2025,Maharashtra,Mumbai Suburban,400051,11,13
29-07-2025,Maharashtra,Mumbai Suburban,400052,1,1
29-07-2025,Maharashtra,Mumbai Suburban,400056,1,1
29-07-2025,Maharashtra,Mumbai Suburban,400058,5,6
29-07-2025,Maharashtra,Mumbai Suburban,400066,10,16
29-07-2025,Maharashtra,Mumbai Suburban,400070,16,19
29-07-2025,Maharashtra,Mumbai Suburban,400083,3,11
29-07-2025,Maharashtra,Mumbai Suburban,400086,8,11
29-07-2025,Maharashtra,Mumbai Suburban,400095,16,19
29-07-2025,Maharashtra,Mumbai Suburban,400097,19,21
29-07-2025,Maharashtra,Mumbai Suburban,400099,2,4
29-07-2025,Maharashtra,Mumbai Suburban,400101,24,6
07-08-2025,Maharashtra,Mumbai Suburban,400029,1,3
07-08-2025,Maharashtra,Mumbai Suburban,400050,8,8
07-08-2025,Maharashtra,Mumbai Suburban,400051,5,15
07-08-2025,Maharashtra,Mumbai Suburban,400056,1,4
07-08-2025,Maharashtra,Mumbai Suburban,400057,1,2
07-08-2025,Maharashtra,Mumbai Suburban,400058,3,5
07-08-2025,Maharashtra,Mumbai Suburban,400067,16,23
07-08-2025,Maharashtra,Mumbai Suburban,400071,10,13
07-08-2025,Maharashtra,Mumbai Suburban,400076,3,2
07-08-2025,Maharashtra,Mumbai Suburban,400083,18,9
07-08-2025,Maharashtra,Mumbai Suburban,400097,8,8
07-08-2025,Maharashtra,Mumbai Suburban,400098,1,1
27-07-2025,Maharashtra,Mumbai Suburban,400029,2,0
27-07-2025,Maharashtra,Mumbai Suburban,400054,0,1
27-07-2025,Maharashtra,Mumbai Suburban,400063,0,1
27-07-2025,Maharashtra,Mumbai Suburban,400084,1,2
27-07-2025,Maharashtra,Mumbai Suburban,400095,0,1
27-07-2025,Maharashtra,Mumbai Suburban,400097,6,6
27-07-2025,Maharashtra,Mumbai Suburban,400104,5,2
28-07-2025,Maharashtra,Mumbai Suburban,400024,2,8
28-07-2025,Maharashtra,Mumbai Suburban,400042,5,7
28-07-2025,Maharashtra,Mumbai Suburban,400043,36,41
28-07-2025,Maharashtra,Mumbai Suburban,400055,7,14
28-07-2025,Maharashtra,Mumbai Suburban,400056,0,1
28-07-2025,Maharashtra,Mumbai Suburban,400061,7,3
28-07-2025,Maharashtra,Mumbai Suburban,400075,5,2
28-07-2025,Maharashtra,Mumbai Suburban,400077,3,5
28-07-2025,Maharashtra,Mumbai Suburban,400092,5,6
28-07-2025,Maharashtra,Mumbai Suburban,400095,8,20
28-07-2025,Maharashtra,Mumbai Suburban,400103,5,6
24-07-2025,Maharashtra,Mumbai Suburban,400083,3,20
24-07-2025,Maharashtra,Mumbai Suburban,400086,18,20
24-07-2025,Maharashtra,Mumbai Suburban,400095,23,20
24-07-2025,Maharashtra,Mumbai Suburban,400099,4,1
24-07-2025,Maharashtra,Mumbai Suburban,400051,19,20
24-07-2025,Maharashtra,Mumbai Suburban,400054,4,3
24-07-2025,Maharashtra,Mumbai Suburban,400059,3,5
24-07-2025,Maharashtra,Mumbai Suburban,400063,3,6
24-07-2025,Maharashtra,Mumbai Suburban,400064,8,5
24-07-2025,Maharashtra,Mumbai Suburban,400067,15,33
24-07-2025,Maharashtra,Mumbai Suburban,400068,8,12
24-07-2025,Maharashtra,Mumbai Suburban,400069,2,2
24-07-2025,Maharashtra,Mumbai Suburban,400070,34,20
24-07-2025,Maharashtra,Mumbai Suburban,400071,13,12
15-07-2025,Maharashtra,Mumbai Suburban,400055,14,10
15-07-2025,Maharashtra,Mumbai Suburban,400070,26,20
15-07-2025,Maharashtra,Mumbai Suburban,400089,1,3
18-07-2025,Maharashtra,Mumbai Suburban,400024,4,3
18-07-2025,Maharashtra,Mumbai Suburban,400049,2,5
18-07-2025,Maharashtra,Mumbai Suburban,400055,3,4
18-07-2025,Maharashtra,Mumbai Suburban,400060,6,4
18-07-2025,Maharashtra,Mumbai Suburban,400072,14,14
18-07-2025,Maharashtra,Mumbai Suburban,400076,1,2
18-07-2025,Maharashtra,Mumbai Suburban,400079,8,3
18-07-2025,Maharashtra,Mumbai Suburban,400081,0,4
18-07-2025,Maharashtra,Mumbai Suburban,400082,0,1
18-07-2025,Maharashtra,Mumbai Suburban,400089,2,0
18-07-2025,Maharashtra,Mumbai Suburban,400094,0,2
18-07-2025,Maharashtra,Mumbai Suburban,400103,4,6
19-07-2025,Maharashtra,Mumbai Suburban,400049,1,0
19-07-2025,Maharashtra,Mumbai Suburban,400050,2,2
19-07-2025,Maharashtra,Mumbai Suburban,400061,3,5
19-07-2025,Maharashtra,Mumbai Suburban,400075,6,7
19-07-2025,Maharashtra,Mumbai Suburban,400078,21,15
19-07-2025,Maharashtra,Mumbai Suburban,400081,9,5
19-07-2025,Maharashtra,Mumbai Suburban,400082,2,1
19-07-2025,Maharashtra,Mumbai Suburban,400084,6,3
19-07-2025,Maharashtra,Mumbai Suburban,400089,3,3
19-07-2025,Maharashtra,Mumbai Suburban,400097,28,20
19-07-2025,Maharashtra,Mumbai Suburban,400099,4,1
19-07-2025,Maharashtra,Mumbai Suburban,400103,10,6
10-07-2025,Maharashtra,Mumbai Suburban,400043,38,55
10-07-2025,Maharashtra,Mumbai Suburban,400052,2,3
10-07-2025,Maharashtra,Mumbai Suburban,400057,1,9
10-07-2025,Maharashtra,Mumbai Suburban,400058,2,7
10-07-2025,Maharashtra,Mumbai Suburban,400064,6,9
10-07-2025,Maharashtra,Mumbai Suburban,400068,11,18
10-07-2025,Maharashtra,Mumbai Suburban,400072,13,17
10-07-2025,Maharashtra,Mumbai Suburban,400076,2,1
10-07-2025,Maharashtra,Mumbai Suburban,400089,3,6
11-07-2025,Maharashtra,Mumbai Suburban,400029,0,4
11-07-2025,Maharashtra,Mumbai Suburban,400042,14,6
11-07-2025,Maharashtra,Mumbai Suburban,400049,2,2
11-07-2025,Maharashtra,Mumbai Suburban,400055,4,8
11-07-2025,Maharashtra,Mumbai Suburban,400058,1,7
11-07-2025,Maharashtra,Mumbai Suburban,400069,2,3
11-07-2025,Maharashtra,Mumbai Suburban,400076,2,2
11-07-2025,Maharashtra,Mumbai Suburban,400081,3,4
11-07-2025,Maharashtra,Mumbai Suburban,400082,2,4
11-07-2025,Maharashtra,Mumbai Suburban,400091,1,0
11-07-2025,Maharashtra,Mumbai Suburban,400099,3,3
11-07-2025,Maharashtra,Mumbai Suburban,400101,9,19
11-07-2025,Maharashtra,Mumbai Suburban,400102,3,9
05-08-2025,Maharashtra,Mumbai Suburban,400029,1,0
05-08-2025,Maharashtra,Mumbai Suburban,400049,3,2
05-08-2025,Maharashtra,Mumbai Suburban,400052,1,1
05-08-2025,Maharashtra,Mumbai Suburban,400056,0,3
05-08-2025,Maharashtra,Mumbai Suburban,400058,6,5
05-08-2025,Maharashtra,Mumbai Suburban,400059,15,3
05-08-2025,Maharashtra,Mumbai Suburban,400063,1,2
05-08-2025,Maharashtra,Mumbai Suburban,400064,14,15
05-08-2025,Maharashtra,Mumbai Suburban,400071,11,8
05-08-2025,Maharashtra,Mumbai Suburban,400083,10,10
05-08-2025,Maharashtra,Mumbai Suburban,400089,3,4
05-08-2025,Maharashtra,Mumbai Suburban,400097,21,12
05-08-2025,Maharashtra,Mumbai Suburban,400099,1,3
05-08-2025,Maharashtra,Mumbai Suburban,400102,19,4
06-08-2025,Maharashtra,Mumbai Suburban,400042,0,2
06-08-2025,Maharashtra,Mumbai Suburban,400050,11,9
06-08-2025,Maharashtra,Mumbai Suburban,400059,4,6
06-08-2025,Maharashtra,Mumbai Suburban,400061,1,1
06-08-2025,Maharashtra,Mumbai Suburban,400063,6,7
06-08-2025,Maharashtra,Mumbai Suburban,400065,6,4
06-08-2025,Maharashtra,Mumbai Suburban,400068,10,21
06-08-2025,Maharashtra,Mumbai Suburban,400069,3,1
06-08-2025,Maharashtra,Mumbai Suburban,400076,2,3
06-08-2025,Maharashtra,Mumbai Suburban,400080,8,4
06-08-2025,Maharashtra,Mumbai Suburban,400081,5,6
06-08-2025,Maharashtra,Mumbai Suburban,400083,10,15
06-08-2025,Maharashtra,Mumbai Suburban,400102,18,18
06-08-2025,Maharashtra,Mumbai Suburban,400103,5,3
03-08-2025,Maharashtra,Mumbai Suburban,400093,1,0
02-08-2025,Maharashtra,Mumbai Suburban,400029,1,2
02-08-2025,Maharashtra,Mumbai Suburban,400061,3,6
